"Parámetro","Fecha","Hora","Valor","Unidad"
"SO2","2021-08-07","7:00 - 8:00","0.002","ppm"
"SO2","2021-08-07","8:00 - 9:00","0.002","ppm"
"SO2","2021-08-07","9:00 - 10:00","0.006","ppm"
"SO2","2021-08-07","10:00 - 11:00","0.008","ppm"
"SO2","2021-08-07","11:00 - 12:00","0.004","ppm"
"SO2","2021-08-07","12:00 - 13:00","0.002","ppm"
"SO2","2021-08-07","13:00 - 14:00","0.002","ppm"
"SO2","2021-08-07","14:00 - 15:00","0.002","ppm"
"SO2","2021-08-07","15:00 - 16:00","0.002","ppm"
"SO2","2021-08-07","16:00 - 17:00","0.001","ppm"
"SO2","2021-08-07","17:00 - 18:00","0.001","ppm"
"SO2","2021-08-07","18:00 - 19:00","0.001","ppm"
"SO2","2021-08-07","19:00 - 20:00","0.001","ppm"
"SO2","2021-08-07","20:00 - 21:00","0.001","ppm"
"SO2","2021-08-07","21:00 - 22:00","0.001","ppm"
"SO2","2021-08-07","22:00 - 23:00","0.000","ppm"
