"Parámetro","Fecha","Hora","Valor","Unidad"
"NO2","2021-04-20","16:00 - 17:00","0.013","ppm"
"NO2","2021-04-20","17:00 - 18:00","0.011","ppm"
"NO2","2021-04-20","18:00 - 19:00","0.014","ppm"
"NO2","2021-04-20","20:00 - 21:00","0.015","ppm"
"NO2","2021-04-20","21:00 - 22:00","0.022","ppm"
"NO2","2021-04-20","22:00 - 23:00","0.028","ppm"
"NO2","2021-04-21","23:00 - 0:00","0.029","ppm"
"NO2","2021-04-21","0:00 - 1:00","0.028","ppm"
"NO2","2021-04-21","1:00 - 2:00","0.034","ppm"
"NO2","2021-04-21","2:00 - 3:00","0.031","ppm"
"NO2","2021-04-21","3:00 - 4:00","0.040","ppm"
"NO2","2021-04-21","4:00 - 5:00","0.039","ppm"
"NO2","2021-04-21","5:00 - 6:00","0.039","ppm"
"NO2","2021-04-21","6:00 - 7:00","0.040","ppm"
"NO2","2021-04-21","7:00 - 8:00","0.044","ppm"
"NO2","2021-04-21","8:00 - 9:00","0.045","ppm"
"NO2","2021-04-21","9:00 - 10:00","0.051","ppm"
"NO2","2021-04-21","11:00 - 12:00","0.067","ppm"
"NO2","2021-04-21","12:00 - 13:00","0.049","ppm"
"NO2","2021-04-21","13:00 - 14:00","0.024","ppm"
"NO2","2021-04-21","14:00 - 15:00","0.014","ppm"
"NO2","2021-04-21","15:00 - 16:00","0.024","ppm"
"NO2","2021-04-21","16:00 - 17:00","0.015","ppm"
"NO2","2021-04-21","17:00 - 18:00","0.012","ppm"
"NO2","2021-04-21","18:00 - 19:00","0.017","ppm"
"NO2","2021-04-21","19:00 - 20:00","0.015","ppm"
"NO2","2021-04-21","20:00 - 21:00","0.022","ppm"
"NO2","2021-04-21","21:00 - 22:00","0.018","ppm"
"NO2","2021-04-21","22:00 - 23:00","0.020","ppm"
"NO2","2021-04-22","23:00 - 0:00","0.021","ppm"
"NO2","2021-04-22","0:00 - 1:00","0.030","ppm"
"NO2","2021-04-22","1:00 - 2:00","0.026","ppm"
"NO2","2021-04-22","2:00 - 3:00","0.020","ppm"
"NO2","2021-04-22","3:00 - 4:00","0.024","ppm"
"NO2","2021-04-22","4:00 - 5:00","0.033","ppm"
"NO2","2021-04-22","5:00 - 6:00","0.039","ppm"
"NO2","2021-04-22","6:00 - 7:00","0.037","ppm"
"NO2","2021-04-22","7:00 - 8:00","0.039","ppm"
"NO2","2021-04-22","8:00 - 9:00","0.046","ppm"
"NO2","2021-04-22","9:00 - 10:00","0.050","ppm"
"NO2","2021-04-22","10:00 - 11:00","0.054","ppm"
"NO2","2021-04-22","11:00 - 12:00","0.046","ppm"
"NO2","2021-04-22","12:00 - 13:00","0.027","ppm"
"NO2","2021-04-22","13:00 - 14:00","0.017","ppm"
"NO2","2021-04-22","14:00 - 15:00","0.015","ppm"
"NO2","2021-04-22","15:00 - 16:00","0.026","ppm"
"NO2","2021-04-22","16:00 - 17:00","0.029","ppm"
"NO2","2021-04-22","17:00 - 18:00","0.025","ppm"
"NO2","2021-04-22","18:00 - 19:00","0.025","ppm"
"NO2","2021-04-22","19:00 - 20:00","0.020","ppm"
"NO2","2021-04-22","20:00 - 21:00","0.014","ppm"
"NO2","2021-04-22","21:00 - 22:00","0.014","ppm"
"NO2","2021-04-22","22:00 - 23:00","0.028","ppm"
"NO2","2021-04-23","23:00 - 0:00","0.032","ppm"
"NO2","2021-04-23","0:00 - 1:00","0.023","ppm"
"NO2","2021-04-23","1:00 - 2:00","0.021","ppm"
"NO2","2021-04-23","2:00 - 3:00","0.037","ppm"
"NO2","2021-04-23","3:00 - 4:00","0.044","ppm"
"NO2","2021-04-23","4:00 - 5:00","0.048","ppm"
"NO2","2021-04-23","5:00 - 6:00","0.045","ppm"
"NO2","2021-04-23","6:00 - 7:00","0.044","ppm"
"NO2","2021-04-23","7:00 - 8:00","0.047","ppm"
"NO2","2021-04-23","8:00 - 9:00","0.052","ppm"
"NO2","2021-04-23","9:00 - 10:00","0.051","ppm"
"NO2","2021-04-23","10:00 - 11:00","0.043","ppm"
"NO2","2021-04-23","11:00 - 12:00","0.035","ppm"
"NO2","2021-04-23","12:00 - 13:00","0.018","ppm"
"NO2","2021-04-23","13:00 - 14:00","0.022","ppm"
"NO2","2021-04-23","14:00 - 15:00","0.026","ppm"
"NO2","2021-04-23","15:00 - 16:00","0.018","ppm"
"NO2","2021-04-23","16:00 - 17:00","0.012","ppm"
"NO2","2021-04-23","21:00 - 22:00","0.028","ppm"
"NO2","2021-04-23","22:00 - 23:00","0.024","ppm"
"NO2","2021-04-24","23:00 - 0:00","0.023","ppm"
"NO2","2021-04-24","0:00 - 1:00","0.041","ppm"
"NO2","2021-04-24","1:00 - 2:00","0.028","ppm"
"NO2","2021-04-24","2:00 - 3:00","0.029","ppm"
"NO2","2021-04-24","3:00 - 4:00","0.030","ppm"
"NO2","2021-04-24","4:00 - 5:00","0.037","ppm"
"NO2","2021-04-24","5:00 - 6:00","0.040","ppm"
"NO2","2021-04-24","6:00 - 7:00","0.045","ppm"
"NO2","2021-04-24","7:00 - 8:00","0.045","ppm"
"NO2","2021-04-24","8:00 - 9:00","0.059","ppm"
"NO2","2021-04-24","9:00 - 10:00","0.057","ppm"
"NO2","2021-04-24","10:00 - 11:00","0.085","ppm"
"NO2","2021-04-24","11:00 - 12:00","0.059","ppm"
"NO2","2021-04-24","12:00 - 13:00","0.020","ppm"
"NO2","2021-04-24","13:00 - 14:00","0.017","ppm"
"NO2","2021-04-24","14:00 - 15:00","0.025","ppm"
"NO2","2021-04-24","15:00 - 16:00","0.023","ppm"
"NO2","2021-04-24","16:00 - 17:00","0.018","ppm"
"NO2","2021-04-24","17:00 - 18:00","0.033","ppm"
"NO2","2021-04-24","18:00 - 19:00","0.034","ppm"
"NO2","2021-04-24","19:00 - 20:00","0.016","ppm"
"NO2","2021-04-24","20:00 - 21:00","0.020","ppm"
"NO2","2021-04-24","21:00 - 22:00","0.019","ppm"
"NO2","2021-04-24","22:00 - 23:00","0.016","ppm"
"NO2","2021-04-25","23:00 - 0:00","0.025","ppm"
"NO2","2021-04-25","0:00 - 1:00","0.020","ppm"
"NO2","2021-04-25","1:00 - 2:00","0.015","ppm"
