"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-04-25","11:00 - 12:00","68","µg/m³"
"PM10","2021-04-25","12:00 - 13:00","76","µg/m³"
"PM10","2021-04-25","13:00 - 14:00","84","µg/m³"
"PM10","2021-04-25","14:00 - 15:00","81","µg/m³"
"PM10","2021-04-25","15:00 - 16:00","63","µg/m³"
"PM10","2021-04-25","16:00 - 17:00","64","µg/m³"
"PM10","2021-04-25","17:00 - 18:00","64","µg/m³"
"PM10","2021-04-25","18:00 - 19:00","115","µg/m³"
"PM10","2021-04-25","19:00 - 20:00","66","µg/m³"
"PM10","2021-04-25","20:00 - 21:00","68","µg/m³"
"PM10","2021-04-25","21:00 - 22:00","50","µg/m³"
"PM10","2021-04-25","22:00 - 23:00","46","µg/m³"
"PM10","2021-04-26","23:00 - 0:00","62","µg/m³"
"PM10","2021-04-26","0:00 - 1:00","43","µg/m³"
"PM10","2021-04-26","1:00 - 2:00","44","µg/m³"
"PM10","2021-04-26","2:00 - 3:00","46","µg/m³"
"PM10","2021-04-26","3:00 - 4:00","49","µg/m³"
"PM10","2021-04-26","4:00 - 5:00","45","µg/m³"
"PM10","2021-04-26","5:00 - 6:00","54","µg/m³"
"PM10","2021-04-26","6:00 - 7:00","69","µg/m³"
"PM10","2021-04-26","7:00 - 8:00","69","µg/m³"
"PM10","2021-04-26","8:00 - 9:00","81","µg/m³"
"PM10","2021-04-26","9:00 - 10:00","94","µg/m³"
"PM10","2021-04-26","10:00 - 11:00","89","µg/m³"
"PM10","2021-04-26","11:00 - 12:00","95","µg/m³"
"PM10","2021-04-26","12:00 - 13:00","89","µg/m³"
"PM10","2021-04-26","13:00 - 14:00","95","µg/m³"
"PM10","2021-04-26","14:00 - 15:00","85","µg/m³"
"PM10","2021-04-26","15:00 - 16:00","75","µg/m³"
"PM10","2021-04-26","16:00 - 17:00","75","µg/m³"
"PM10","2021-04-26","17:00 - 18:00","69","µg/m³"
"PM10","2021-04-26","18:00 - 19:00","70","µg/m³"
"PM10","2021-04-26","19:00 - 20:00","82","µg/m³"
"PM10","2021-04-26","20:00 - 21:00","70","µg/m³"
"PM10","2021-04-26","21:00 - 22:00","74","µg/m³"
